user_id,signup_month,plan,channel,activity_month
1552,2024-08,free,paid_search,2024-10
1552,2024-08,free,paid_search,2024-11
1552,2024-08,free,paid_search,2024-12
1553,2024-05,free,referral,2024-05
1553,2024-05,free,referral,2024-06
1553,2024-05,free,referral,2024-07
1554,2024-06,free,organic,2024-06
1554,2024-06,free,organic,2024-07
1554,2024-06,free,organic,2024-08
1554,2024-06,free,organic,2024-09
1554,2024-06,free,organic,2024-10
1555,2024-05,free,organic,2024-05
1556,2024-02,free,paid_search,2024-02
1556,2024-02,free,paid_search,2024-03
1556,2024-02,free,paid_search,2024-04
1556,2024-02,free,paid_search,2024-05
1557,2024-09,free,content,2024-09
1557,2024-09,free,content,2024-10
1558,2024-07,starter,organic,2024-07
1558,2024-07,starter,organic,2024-08
1558,2024-07,starter,organic,2024-09
1558,2024-07,starter,organic,2024-10
1558,2024-07,starter,organic,2024-11
1558,2024-07,starter,organic,2024-12
1558,2024-07,starter,organic,2025-01
1559,2024-09,free,organic,2024-09
1559,2024-09,free,organic,2024-10
1559,2024-09,free,organic,2024-11
1559,2024-09,free,organic,2024-12
1559,2024-09,free,organic,2025-01
1559,2024-09,free,organic,2025-02
1559,2024-09,free,organic,2025-03
1560,2024-08,free,organic,2024-08
1560,2024-08,free,organic,2024-09
1560,2024-08,free,organic,2024-10
1560,2024-08,free,organic,2024-11
1560,2024-08,free,organic,2024-12
1560,2024-08,free,organic,2025-01
1560,2024-08,free,organic,2025-02
1561,2024-03,free,paid_search,2024-03
1561,2024-03,free,paid_search,2024-04
1561,2024-03,free,paid_search,2024-05
1562,2024-03,pro,organic,2024-03
1562,2024-03,pro,organic,2024-04
1562,2024-03,pro,organic,2024-05
1562,2024-03,pro,organic,2024-06
1562,2024-03,pro,organic,2024-07
1562,2024-03,pro,organic,2024-08
1562,2024-03,pro,organic,2024-09
1562,2024-03,pro,organic,2024-10
1562,2024-03,pro,organic,2024-11
1562,2024-03,pro,organic,2024-12
1562,2024-03,pro,organic,2025-01
1562,2024-03,pro,organic,2025-02
1562,2024-03,pro,organic,2025-03
1563,2024-03,starter,organic,2024-03
1563,2024-03,starter,organic,2024-04
1563,2024-03,starter,organic,2024-05
1563,2024-03,starter,organic,2024-06
1564,2024-09,free,paid_search,2024-09
1564,2024-09,free,paid_search,2024-10
1564,2024-09,free,paid_search,2024-11
1564,2024-09,free,paid_search,2024-12
1564,2024-09,free,paid_search,2025-01
1564,2024-09,free,paid_search,2025-02
1564,2024-09,free,paid_search,2025-03
1565,2024-06,free,organic,2024-06
1565,2024-06,free,organic,2024-07
1566,2024-05,free,paid_search,2024-05
1567,2024-09,free,organic,2024-09
1567,2024-09,free,organic,2024-10
1567,2024-09,free,organic,2024-11
1567,2024-09,free,organic,2024-12
1567,2024-09,free,organic,2025-01
1568,2024-06,free,content,2024-06
1568,2024-06,free,content,2024-07
1568,2024-06,free,content,2024-08
1569,2024-09,free,paid_search,2024-09
1569,2024-09,free,paid_search,2024-10
1569,2024-09,free,paid_search,2024-11
1569,2024-09,free,paid_search,2024-12
1569,2024-09,free,paid_search,2025-01
1569,2024-09,free,paid_search,2025-02
1570,2024-09,pro,organic,2024-09
1570,2024-09,pro,organic,2024-10
1570,2024-09,pro,organic,2024-11
1570,2024-09,pro,organic,2024-12
1570,2024-09,pro,organic,2025-01
1570,2024-09,pro,organic,2025-02
1570,2024-09,pro,organic,2025-03
1571,2024-01,free,organic,2024-01
1571,2024-01,free,organic,2024-02
1571,2024-01,free,organic,2024-03
1571,2024-01,free,organic,2024-04
1571,2024-01,free,organic,2024-05
1571,2024-01,free,organic,2024-06
1572,2024-04,starter,paid_search,2024-04
1572,2024-04,starter,paid_search,2024-05
1573,2024-07,free,content,2024-07
1574,2024-08,enterprise,organic,2024-08
1574,2024-08,enterprise,organic,2024-09
1574,2024-08,enterprise,organic,2024-10
1574,2024-08,enterprise,organic,2024-11
1575,2024-02,enterprise,organic,2024-02
1575,2024-02,enterprise,organic,2024-03
1575,2024-02,enterprise,organic,2024-04
1575,2024-02,enterprise,organic,2024-05
1575,2024-02,enterprise,organic,2024-06
1575,2024-02,enterprise,organic,2024-07
1575,2024-02,enterprise,organic,2024-08
1575,2024-02,enterprise,organic,2024-09
1575,2024-02,enterprise,organic,2024-10
1575,2024-02,enterprise,organic,2024-11
1575,2024-02,enterprise,organic,2024-12
1575,2024-02,enterprise,organic,2025-01
1575,2024-02,enterprise,organic,2025-02
1575,2024-02,enterprise,organic,2025-03
1576,2024-03,starter,organic,2024-03
1576,2024-03,starter,organic,2024-04
1576,2024-03,starter,organic,2024-05
1576,2024-03,starter,organic,2024-06
1576,2024-03,starter,organic,2024-07
1576,2024-03,starter,organic,2024-08
1576,2024-03,starter,organic,2024-09
1576,2024-03,starter,organic,2024-10
1576,2024-03,starter,organic,2024-11
1576,2024-03,starter,organic,2024-12
1577,2024-05,free,paid_search,2024-05
1578,2024-08,free,content,2024-08
1579,2024-02,starter,paid_search,2024-02
1580,2024-06,starter,organic,2024-06
1580,2024-06,starter,organic,2024-07
1581,2024-03,free,referral,2024-03
1581,2024-03,free,referral,2024-04
1581,2024-03,free,referral,2024-05
1581,2024-03,free,referral,2024-06
1581,2024-03,free,referral,2024-07
1581,2024-03,free,referral,2024-08
1581,2024-03,free,referral,2024-09
1581,2024-03,free,referral,2024-10
1582,2024-02,free,referral,2024-02
1582,2024-02,free,referral,2024-03
1582,2024-02,free,referral,2024-04
1582,2024-02,free,referral,2024-05
1582,2024-02,free,referral,2024-06
1583,2024-05,free,organic,2024-05
1584,2024-04,pro,organic,2024-04
1584,2024-04,pro,organic,2024-05
1584,2024-04,pro,organic,2024-06
1584,2024-04,pro,organic,2024-07
1584,2024-04,pro,organic,2024-08
1584,2024-04,pro,organic,2024-09
1584,2024-04,pro,organic,2024-10
1584,2024-04,pro,organic,2024-11
1584,2024-04,pro,organic,2024-12
1584,2024-04,pro,organic,2025-01
1584,2024-04,pro,organic,2025-02
1584,2024-04,pro,organic,2025-03
1585,2024-06,starter,paid_search,2024-06
1585,2024-06,starter,paid_search,2024-07
1585,2024-06,starter,paid_search,2024-08
1585,2024-06,starter,paid_search,2024-09
1585,2024-06,starter,paid_search,2024-10
1585,2024-06,starter,paid_search,2024-11
1585,2024-06,starter,paid_search,2024-12
1585,2024-06,starter,paid_search,2025-01
1586,2024-03,starter,referral,2024-03
1587,2024-08,starter,referral,2024-08
1587,2024-08,starter,referral,2024-09
1588,2024-01,free,referral,2024-01
1588,2024-01,free,referral,2024-02
1588,2024-01,free,referral,2024-03
1588,2024-01,free,referral,2024-04
1588,2024-01,free,referral,2024-05
1588,2024-01,free,referral,2024-06
1588,2024-01,free,referral,2024-07
1588,2024-01,free,referral,2024-08
1588,2024-01,free,referral,2024-09
1589,2024-08,free,referral,2024-08
1589,2024-08,free,referral,2024-09
1590,2024-01,free,organic,2024-01
1590,2024-01,free,organic,2024-02
1590,2024-01,free,organic,2024-03
1590,2024-01,free,organic,2024-04
1590,2024-01,free,organic,2024-05
1590,2024-01,free,organic,2024-06
1590,2024-01,free,organic,2024-07
1590,2024-01,free,organic,2024-08
1590,2024-01,free,organic,2024-09
1591,2024-07,starter,organic,2024-07
1591,2024-07,starter,organic,2024-08
1591,2024-07,starter,organic,2024-09
1591,2024-07,starter,organic,2024-10
1591,2024-07,starter,organic,2024-11
1591,2024-07,starter,organic,2024-12
1591,2024-07,starter,organic,2025-01
1591,2024-07,starter,organic,2025-02
1591,2024-07,starter,organic,2025-03
1592,2024-04,free,organic,2024-04
1592,2024-04,free,organic,2024-05
1592,2024-04,free,organic,2024-06
1592,2024-04,free,organic,2024-07
1593,2024-04,free,content,2024-04
1593,2024-04,free,content,2024-05
1593,2024-04,free,content,2024-06
1594,2024-01,free,paid_search,2024-01
1595,2024-07,free,organic,2024-07
1596,2024-02,free,organic,2024-02
1597,2024-06,free,referral,2024-06
1597,2024-06,free,referral,2024-07
1597,2024-06,free,referral,2024-08
1597,2024-06,free,referral,2024-09
1597,2024-06,free,referral,2024-10
1597,2024-06,free,referral,2024-11
1597,2024-06,free,referral,2024-12
1598,2024-07,free,referral,2024-07
1598,2024-07,free,referral,2024-08
1598,2024-07,free,referral,2024-09
1598,2024-07,free,referral,2024-10
1598,2024-07,free,referral,2024-11
1598,2024-07,free,referral,2024-12
1598,2024-07,free,referral,2025-01
1598,2024-07,free,referral,2025-02
1598,2024-07,free,referral,2025-03
1599,2024-08,starter,referral,2024-08
1599,2024-08,starter,referral,2024-09
1599,2024-08,starter,referral,2024-10
1599,2024-08,starter,referral,2024-11
1599,2024-08,starter,referral,2024-12
1599,2024-08,starter,referral,2025-01
1599,2024-08,starter,referral,2025-02
1599,2024-08,starter,referral,2025-03
1600,2024-07,free,organic,2024-07
1600,2024-07,free,organic,2024-08
1600,2024-07,free,organic,2024-09
1601,2024-03,free,content,2024-03
1601,2024-03,free,content,2024-04
1601,2024-03,free,content,2024-05
1602,2024-07,free,referral,2024-07
1602,2024-07,free,referral,2024-08
1602,2024-07,free,referral,2024-09
1602,2024-07,free,referral,2024-10
1603,2024-08,starter,referral,2024-08
1603,2024-08,starter,referral,2024-09
1603,2024-08,starter,referral,2024-10
1603,2024-08,starter,referral,2024-11
1603,2024-08,starter,referral,2024-12
1604,2024-03,free,referral,2024-03
1604,2024-03,free,referral,2024-04
1605,2024-02,starter,content,2024-02
1605,2024-02,starter,content,2024-03
1605,2024-02,starter,content,2024-04
1606,2024-09,pro,content,2024-09
1606,2024-09,pro,content,2024-10
1606,2024-09,pro,content,2024-11
1606,2024-09,pro,content,2024-12
1606,2024-09,pro,content,2025-01
1606,2024-09,pro,content,2025-02
1606,2024-09,pro,content,2025-03
1607,2024-02,starter,paid_search,2024-02
1607,2024-02,starter,paid_search,2024-03
1607,2024-02,starter,paid_search,2024-04
1607,2024-02,starter,paid_search,2024-05
1608,2024-06,free,paid_search,2024-06
1608,2024-06,free,paid_search,2024-07
1608,2024-06,free,paid_search,2024-08
1608,2024-06,free,paid_search,2024-09
1609,2024-03,starter,paid_search,2024-03
1610,2024-02,free,referral,2024-02
1610,2024-02,free,referral,2024-03
1610,2024-02,free,referral,2024-04
1610,2024-02,free,referral,2024-05
1610,2024-02,free,referral,2024-06
1611,2024-07,free,paid_search,2024-07
1611,2024-07,free,paid_search,2024-08
1611,2024-07,free,paid_search,2024-09
1612,2024-02,free,organic,2024-02
1612,2024-02,free,organic,2024-03
1612,2024-02,free,organic,2024-04
1612,2024-02,free,organic,2024-05
1612,2024-02,free,organic,2024-06
1612,2024-02,free,organic,2024-07
1612,2024-02,free,organic,2024-08
1612,2024-02,free,organic,2024-09
1612,2024-02,free,organic,2024-10
1612,2024-02,free,organic,2024-11
1612,2024-02,free,organic,2024-12
1612,2024-02,free,organic,2025-01
1612,2024-02,free,organic,2025-02
1612,2024-02,free,organic,2025-03
1613,2024-07,free,organic,2024-07
1613,2024-07,free,organic,2024-08
1613,2024-07,free,organic,2024-09
1614,2024-07,free,content,2024-07
1614,2024-07,free,content,2024-08
1615,2024-01,free,content,2024-01
1615,2024-01,free,content,2024-02
1615,2024-01,free,content,2024-03
1615,2024-01,free,content,2024-04
1615,2024-01,free,content,2024-05
1616,2024-02,free,content,2024-02
1617,2024-08,free,paid_search,2024-08
1618,2024-05,free,referral,2024-05
1618,2024-05,free,referral,2024-06
1618,2024-05,free,referral,2024-07
1618,2024-05,free,referral,2024-08
1618,2024-05,free,referral,2024-09
1618,2024-05,free,referral,2024-10
1618,2024-05,free,referral,2024-11
1618,2024-05,free,referral,2024-12
1619,2024-02,pro,referral,2024-02
1619,2024-02,pro,referral,2024-03
1619,2024-02,pro,referral,2024-04
1619,2024-02,pro,referral,2024-05
1619,2024-02,pro,referral,2024-06
1619,2024-02,pro,referral,2024-07
1619,2024-02,pro,referral,2024-08
1619,2024-02,pro,referral,2024-09
1619,2024-02,pro,referral,2024-10
1619,2024-02,pro,referral,2024-11
1619,2024-02,pro,referral,2024-12
1619,2024-02,pro,referral,2025-01
1620,2024-09,free,organic,2024-09
1620,2024-09,free,organic,2024-10
1620,2024-09,free,organic,2024-11
1620,2024-09,free,organic,2024-12
1620,2024-09,free,organic,2025-01
1620,2024-09,free,organic,2025-02
1620,2024-09,free,organic,2025-03
1621,2024-03,starter,organic,2024-03
1621,2024-03,starter,organic,2024-04
1622,2024-01,free,content,2024-01
1623,2024-09,free,organic,2024-09
1623,2024-09,free,organic,2024-10
1623,2024-09,free,organic,2024-11
1623,2024-09,free,organic,2024-12
1623,2024-09,free,organic,2025-01
1623,2024-09,free,organic,2025-02
1623,2024-09,free,organic,2025-03
1624,2024-01,free,paid_search,2024-01
1625,2024-05,free,referral,2024-05
1626,2024-09,free,referral,2024-09
1627,2024-06,free,organic,2024-06
1627,2024-06,free,organic,2024-07
1628,2024-06,free,referral,2024-06
1628,2024-06,free,referral,2024-07
1628,2024-06,free,referral,2024-08
1628,2024-06,free,referral,2024-09
1628,2024-06,free,referral,2024-10
1628,2024-06,free,referral,2024-11
1628,2024-06,free,referral,2024-12
1628,2024-06,free,referral,2025-01
1629,2024-04,free,organic,2024-04
1629,2024-04,free,organic,2024-05
1629,2024-04,free,organic,2024-06
1630,2024-02,free,referral,2024-02
1630,2024-02,free,referral,2024-03
1630,2024-02,free,referral,2024-04
1631,2024-06,free,organic,2024-06
1631,2024-06,free,organic,2024-07
1631,2024-06,free,organic,2024-08
1631,2024-06,free,organic,2024-09
1631,2024-06,free,organic,2024-10
1632,2024-09,free,referral,2024-09
1632,2024-09,free,referral,2024-10
1632,2024-09,free,referral,2024-11
1632,2024-09,free,referral,2024-12
1633,2024-01,free,referral,2024-01
1633,2024-01,free,referral,2024-02
1633,2024-01,free,referral,2024-03
1634,2024-08,free,organic,2024-08
1634,2024-08,free,organic,2024-09
1634,2024-08,free,organic,2024-10
1634,2024-08,free,organic,2024-11
1635,2024-04,free,organic,2024-04
1635,2024-04,free,organic,2024-05
1635,2024-04,free,organic,2024-06
1636,2024-05,free,referral,2024-05
1636,2024-05,free,referral,2024-06
1636,2024-05,free,referral,2024-07
1636,2024-05,free,referral,2024-08
1637,2024-02,free,organic,2024-02
1637,2024-02,free,organic,2024-03
1637,2024-02,free,organic,2024-04
1637,2024-02,free,organic,2024-05
1637,2024-02,free,organic,2024-06
1638,2024-06,pro,organic,2024-06
1638,2024-06,pro,organic,2024-07
1638,2024-06,pro,organic,2024-08
1638,2024-06,pro,organic,2024-09
1638,2024-06,pro,organic,2024-10
1638,2024-06,pro,organic,2024-11
1638,2024-06,pro,organic,2024-12
1638,2024-06,pro,organic,2025-01
1638,2024-06,pro,organic,2025-02
1638,2024-06,pro,organic,2025-03
1639,2024-02,free,paid_search,2024-02
1639,2024-02,free,paid_search,2024-03
1640,2024-03,free,content,2024-03
1640,2024-03,free,content,2024-04
1641,2024-07,free,paid_search,2024-07
1642,2024-01,enterprise,paid_search,2024-01
1642,2024-01,enterprise,paid_search,2024-02
1642,2024-01,enterprise,paid_search,2024-03
1642,2024-01,enterprise,paid_search,2024-04
1643,2024-05,starter,content,2024-05
1644,2024-06,starter,paid_search,2024-06
1644,2024-06,starter,paid_search,2024-07
1645,2024-02,enterprise,paid_search,2024-02
1645,2024-02,enterprise,paid_search,2024-03
1645,2024-02,enterprise,paid_search,2024-04
1645,2024-02,enterprise,paid_search,2024-05
1645,2024-02,enterprise,paid_search,2024-06
1645,2024-02,enterprise,paid_search,2024-07
1645,2024-02,enterprise,paid_search,2024-08
1646,2024-03,free,paid_search,2024-03
1646,2024-03,free,paid_search,2024-04
1646,2024-03,free,paid_search,2024-05
1647,2024-04,enterprise,organic,2024-04
1647,2024-04,enterprise,organic,2024-05
1648,2024-06,free,organic,2024-06
1648,2024-06,free,organic,2024-07
1649,2024-09,starter,referral,2024-09
1649,2024-09,starter,referral,2024-10
1649,2024-09,starter,referral,2024-11
1649,2024-09,starter,referral,2024-12
1649,2024-09,starter,referral,2025-01
1649,2024-09,starter,referral,2025-02
1649,2024-09,starter,referral,2025-03
1650,2024-08,free,organic,2024-08
1650,2024-08,free,organic,2024-09
1651,2024-02,free,referral,2024-02
1651,2024-02,free,referral,2024-03
1652,2024-01,pro,organic,2024-01
1652,2024-01,pro,organic,2024-02
1652,2024-01,pro,organic,2024-03
1652,2024-01,pro,organic,2024-04
1652,2024-01,pro,organic,2024-05
1652,2024-01,pro,organic,2024-06
1653,2024-01,free,paid_search,2024-01
1653,2024-01,free,paid_search,2024-02
1653,2024-01,free,paid_search,2024-03
1654,2024-06,enterprise,organic,2024-06
1654,2024-06,enterprise,organic,2024-07
1654,2024-06,enterprise,organic,2024-08
1654,2024-06,enterprise,organic,2024-09
1654,2024-06,enterprise,organic,2024-10
1654,2024-06,enterprise,organic,2024-11
1654,2024-06,enterprise,organic,2024-12
1654,2024-06,enterprise,organic,2025-01
1654,2024-06,enterprise,organic,2025-02
1654,2024-06,enterprise,organic,2025-03
1655,2024-02,free,paid_search,2024-02
1656,2024-03,starter,referral,2024-03
1656,2024-03,starter,referral,2024-04
1656,2024-03,starter,referral,2024-05
1656,2024-03,starter,referral,2024-06
1656,2024-03,starter,referral,2024-07
1656,2024-03,starter,referral,2024-08
1656,2024-03,starter,referral,2024-09
1656,2024-03,starter,referral,2024-10
1656,2024-03,starter,referral,2024-11
1656,2024-03,starter,referral,2024-12
1656,2024-03,starter,referral,2025-01
1656,2024-03,starter,referral,2025-02
1656,2024-03,starter,referral,2025-03
1657,2024-08,enterprise,paid_search,2024-08
1657,2024-08,enterprise,paid_search,2024-09
1657,2024-08,enterprise,paid_search,2024-10
1657,2024-08,enterprise,paid_search,2024-11
1657,2024-08,enterprise,paid_search,2024-12
1657,2024-08,enterprise,paid_search,2025-01
1657,2024-08,enterprise,paid_search,2025-02
1657,2024-08,enterprise,paid_search,2025-03
1658,2024-08,free,organic,2024-08
1659,2024-08,pro,organic,2024-08
1659,2024-08,pro,organic,2024-09
1659,2024-08,pro,organic,2024-10
1659,2024-08,pro,organic,2024-11
1660,2024-03,free,referral,2024-03
1661,2024-06,starter,organic,2024-06
1661,2024-06,starter,organic,2024-07
1661,2024-06,starter,organic,2024-08
1661,2024-06,starter,organic,2024-09
1661,2024-06,starter,organic,2024-10
1661,2024-06,starter,organic,2024-11
1661,2024-06,starter,organic,2024-12
1661,2024-06,starter,organic,2025-01
1661,2024-06,starter,organic,2025-02
1661,2024-06,starter,organic,2025-03
1662,2024-06,free,referral,2024-06
1662,2024-06,free,referral,2024-07
1662,2024-06,free,referral,2024-08
1662,2024-06,free,referral,2024-09
1663,2024-02,free,organic,2024-02
1664,2024-05,starter,organic,2024-05
1664,2024-05,starter,organic,2024-06
1664,2024-05,starter,organic,2024-07
1664,2024-05,starter,organic,2024-08
1664,2024-05,starter,organic,2024-09
1664,2024-05,starter,organic,2024-10
1664,2024-05,starter,organic,2024-11
1664,2024-05,starter,organic,2024-12
1664,2024-05,starter,organic,2025-01
1664,2024-05,starter,organic,2025-02
1664,2024-05,starter,organic,2025-03
1665,2024-05,free,referral,2024-05
1666,2024-04,free,paid_search,2024-04
1667,2024-07,free,organic,2024-07
1668,2024-07,pro,content,2024-07
